"Scenario_name","Drug","IndividualId","Dose_mgkg","Time_h","Time_day","Concentration_ug_mL"
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","49",0.3,4,0.166666666666667,13.6127004787198
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","49",0.3,8,0.333333333333333,11.4145627509883
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","49",0.3,24,1,7.59539470826192
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","49",0.3,48,2,6.05970000295185
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","49",0.3,144,6,3.51413180717172
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","49",0.3,240,10,2.05773868947083
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","49",0.3,336,14,1.20440251786302
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","49",0.3,504,21,0.470823320166745
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","49",0.3,672,28,0.183188513091288
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","5",0.3,0.25,0.0104166666666667,12.5229296996216
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","5",0.3,1,0.0416666666666667,12.1166489329956
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","5",0.3,2,0.0833333333333333,11.6068629432697
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","5",0.3,4,0.166666666666667,10.687157239204
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","5",0.3,8,0.333333333333333,9.18509061531154
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","5",0.3,24,1,5.91674982743059
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","5",0.3,48,2,4.2130501525063
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","5",0.3,144,6,2.08810639386474
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","5",0.3,240,10,1.08531569089728
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","5",0.3,336,14,0.563090267125641
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","5",0.3,504,21,0.176871120753509
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","5",0.3,672,28,0.0541017897745171
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","50",0.3,0.25,0.0104166666666667,14.4885969866193
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","50",0.3,1,0.0416666666666667,14.1459221179813
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","50",0.3,2,0.0833333333333333,13.7075982109441
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","50",0.3,4,0.166666666666667,12.8908117370172
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","50",0.3,8,0.333333333333333,11.4707214805479
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","50",0.3,24,1,7.80763235212588
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","50",0.3,48,2,5.41587983270275
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","50",0.3,144,6,3.00707999760558
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","50",0.3,240,10,1.95141386917773
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","50",0.3,336,14,1.26866149787962
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","50",0.3,504,21,0.596424146179964
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","50",0.3,672,28,0.279546998071775
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","51",0.3,0.25,0.0104166666666667,22.2680284853842
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","51",0.3,1,0.0416666666666667,21.2654076752068
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","51",0.3,2,0.0833333333333333,20.0269529628597
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","51",0.3,4,0.166666666666667,17.8519462474692
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","51",0.3,8,0.333333333333333,14.4865585553821
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","51",0.3,24,1,8.287521156051
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","51",0.3,48,2,6.057077976634
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","51",0.3,144,6,3.84834228573107
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","51",0.3,240,10,2.53208267518446
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","51",0.3,336,14,1.66573955742921
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","51",0.3,504,21,0.799850210415809
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","51",0.3,672,28,0.383416840163935
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","52",0.3,0.25,0.0104166666666667,23.5931076088238
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","52",0.3,1,0.0416666666666667,22.7211098382129
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","52",0.3,2,0.0833333333333333,21.6200194042882
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","52",0.3,4,0.166666666666667,19.6130029781422
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","52",0.3,8,0.333333333333333,16.274110250465
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","52",0.3,24,1,8.76855776147283
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","52",0.3,48,2,5.14434123307733
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","52",0.3,144,6,2.929498288019
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","52",0.3,240,10,2.01899256831317
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","52",0.3,336,14,1.39238045055591
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","52",0.3,504,21,0.726529732776175
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","52",0.3,672,28,0.378902856313787
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","53",0.3,0.25,0.0104166666666667,22.0805316200223
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","53",0.3,1,0.0416666666666667,21.2086593815944
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","53",0.3,2,0.0833333333333333,20.1087001050182
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","53",0.3,4,0.166666666666667,18.1067679162622
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","53",0.3,8,0.333333333333333,14.7863327932816
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","53",0.3,24,1,7.39104330146825
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","53",0.3,48,2,3.89603998394814
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","53",0.3,144,6,1.90456063276539
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","53",0.3,240,10,1.18721167982603
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","53",0.3,336,14,0.740636122673195
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","53",0.3,504,21,0.324129203678311
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","53",0.3,672,28,0.141543606710902
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","54",0.3,0.25,0.0104166666666667,18.4853704036895
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","54",0.3,1,0.0416666666666667,17.4464929096605
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","54",0.3,2,0.0833333333333333,16.1772392413887
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","54",0.3,4,0.166666666666667,13.9893776196861
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","54",0.3,8,0.333333333333333,10.7276754718715
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","54",0.3,24,1,5.34489569175986
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","54",0.3,48,2,3.84416423499981
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","54",0.3,144,6,2.61717832014557
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","54",0.3,240,10,1.8348534672805
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","54",0.3,336,14,1.28625050770873
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","54",0.3,504,21,0.690508147967885
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","54",0.3,672,28,0.37037649137295
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","55",0.3,0.25,0.0104166666666667,22.7658528886139
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","55",0.3,1,0.0416666666666667,21.5922334696962
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","55",0.3,2,0.0833333333333333,20.1624543853882
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","55",0.3,4,0.166666666666667,17.708711334389
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","55",0.3,8,0.333333333333333,14.0752543198259
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","55",0.3,24,1,8.04605442350351
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","55",0.3,48,2,5.9678011720821
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","55",0.3,144,6,3.12486155069537
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","55",0.3,240,10,1.66080950400035
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","55",0.3,336,14,0.882413708517646
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","55",0.3,504,21,0.291271963818943
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","55",0.3,672,28,0.0956431385512415
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","56",0.3,0.25,0.0104166666666667,16.7453890700706
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","56",0.3,1,0.0416666666666667,16.222824207726
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","56",0.3,2,0.0833333333333333,15.5614047793777
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","56",0.3,4,0.166666666666667,14.3509024114218
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","56",0.3,8,0.333333333333333,12.3206861249942
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","56",0.3,24,1,7.63949199031133
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","56",0.3,48,2,5.23914507816613
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","56",0.3,144,6,3.51542071074446
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","56",0.3,240,10,2.67724739718117
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","56",0.3,336,14,2.03982566893359
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","56",0.3,504,21,1.26712816008289
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","56",0.3,672,28,0.786769463052834
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","57",0.3,0.25,0.0104166666666667,26.8778418631394
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","57",0.3,1,0.0416666666666667,25.1653588595261
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","57",0.3,2,0.0833333333333333,23.0995530464167
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","57",0.3,4,0.166666666666667,19.6135921368008
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","57",0.3,8,0.333333333333333,14.624221457921
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","57",0.3,24,1,7.15991157122522
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","57",0.3,48,2,5.17573687810078
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","57",0.3,144,6,2.82880085603779
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","57",0.3,240,10,1.56895041400531
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","57",0.3,336,14,0.870082147690445
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","57",0.3,504,21,0.3098583467464
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","57",0.3,672,28,0.110076959725365
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","58",0.3,0.25,0.0104166666666667,14.5379604384795
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","58",0.3,1,0.0416666666666667,14.0448428304172
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","58",0.3,2,0.0833333333333333,13.4277229012898
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","58",0.3,4,0.166666666666667,12.3195689020018
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","58",0.3,8,0.333333333333333,10.5278322102607
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","58",0.3,24,1,6.77627887217097
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","58",0.3,48,2,5.04446211154168
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","58",0.3,144,6,3.16673971443534
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","58",0.3,240,10,2.08412535020876
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","58",0.3,336,14,1.37081071237672
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","58",0.3,504,21,0.656841738532184
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","58",0.3,672,28,0.312931967248709
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","59",0.3,0.25,0.0104166666666667,16.9146734391631
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","59",0.3,1,0.0416666666666667,16.3527994889415
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","59",0.3,2,0.0833333333333333,15.6467710537246
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","59",0.3,4,0.166666666666667,14.3702869250126
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","59",0.3,8,0.333333333333333,12.2790879033252
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","59",0.3,24,1,7.74736504058603
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","59",0.3,48,2,5.57778094127641
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","59",0.3,144,6,3.48963118499016
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","59",0.3,240,10,2.33647196193536
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","59",0.3,336,14,1.56412761027431
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","59",0.3,504,21,0.774105850574413
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","59",0.3,672,28,0.382255104211787
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","6",0.3,0.25,0.0104166666666667,28.6230935187038
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","6",0.3,1,0.0416666666666667,27.1367507517087
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","6",0.3,2,0.0833333333333333,25.295015329864
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","6",0.3,4,0.166666666666667,22.0439187898605
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","6",0.3,8,0.333333333333333,16.9670944763326
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","6",0.3,24,1,7.47773183393132
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","6",0.3,48,2,4.30693713324624
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","6",0.3,144,6,2.65267226911796
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","6",0.3,240,10,1.80973044464071
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","6",0.3,336,14,1.23465162765572
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","6",0.3,504,21,0.632176712308008
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","6",0.3,672,28,0.323543000047989
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","60",0.3,0.25,0.0104166666666667,15.6052528728691
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","60",0.3,1,0.0416666666666667,15.0196549560767
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","60",0.3,2,0.0833333333333333,14.2886480187661
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","60",0.3,4,0.166666666666667,12.9817782109241
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","60",0.3,8,0.333333333333333,10.888216958114
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","60",0.3,24,1,6.64818326657155
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","60",0.3,48,2,4.89098656973971
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","60",0.3,144,6,3.36526670090389
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","60",0.3,240,10,2.44218357751237
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","60",0.3,336,14,1.77203661518959
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","60",0.3,504,21,1.01016951484155
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","60",0.3,672,28,0.575071881522443
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","61",0.3,0.25,0.0104166666666667,32.6113478495291
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","61",0.3,1,0.0416666666666667,30.7340913219208
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","61",0.3,2,0.0833333333333333,28.4309659233614
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","61",0.3,4,0.166666666666667,24.4332851580788
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","61",0.3,8,0.333333333333333,18.3941724969829
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","61",0.3,24,1,8.11623118928037
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","61",0.3,48,2,5.26290607852519
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","61",0.3,144,6,3.71221614238382
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","61",0.3,240,10,2.76218080406653
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","61",0.3,336,14,2.05526193847133
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","61",0.3,504,21,1.22511020119322
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","61",0.3,672,28,0.730207418563514
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","62",0.3,0.25,0.0104166666666667,27.5568750703934
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","62",0.3,1,0.0416666666666667,26.0580134222501
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","62",0.3,2,0.0833333333333333,24.230793741557
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","62",0.3,4,0.166666666666667,21.0921710611396
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","62",0.3,8,0.333333333333333,16.4409015861549
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","62",0.3,24,1,8.79949102855061
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","62",0.3,48,2,6.44086066933922
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","62",0.3,144,6,3.7314932802752
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","62",0.3,240,10,2.20581103995637
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","62",0.3,336,14,1.30367383540175
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","62",0.3,504,21,0.518881828468037
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","62",0.3,672,28,0.206000839346767
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","63",0.3,0.25,0.0104166666666667,24.1869906042503
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","63",0.3,1,0.0416666666666667,22.8251287053651
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","63",0.3,2,0.0833333333333333,21.1664927266399
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","63",0.3,4,0.166666666666667,18.3225462695113
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","63",0.3,8,0.333333333333333,14.1261915010938
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","63",0.3,24,1,7.38493383612766
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","63",0.3,48,2,5.56708631432357
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","63",0.3,144,6,3.91911365434373
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","63",0.3,240,10,2.81866275236871
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","63",0.3,336,14,2.02702679740872
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","63",0.3,504,21,1.13800065892286
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","63",0.3,672,28,0.638451813106082
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","64",0.3,0.25,0.0104166666666667,15.9790700660907
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","64",0.3,1,0.0416666666666667,15.3714514403569
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","64",0.3,2,0.0833333333333333,14.6138523912848
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","64",0.3,4,0.166666666666667,13.2620530696144
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","64",0.3,8,0.333333333333333,11.1040460061858
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","64",0.3,24,1,6.7602991224552
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","64",0.3,48,2,4.92889658449404
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","64",0.3,144,6,3.12633161364248
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","64",0.3,240,10,2.08103636202467
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","64",0.3,336,14,1.38455471148785
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","64",0.3,504,21,0.677172366909562
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","64",0.3,672,28,0.329614952404143
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","65",0.3,0.25,0.0104166666666667,17.1857261110405
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","65",0.3,1,0.0416666666666667,16.4562576271397
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","65",0.3,2,0.0833333333333333,15.5430709743419
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","65",0.3,4,0.166666666666667,13.9027793773862
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","65",0.3,8,0.333333333333333,11.2515029682865
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","65",0.3,24,1,5.7672501773204
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","65",0.3,48,2,3.49205002625235
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","65",0.3,144,6,2.05505378898677
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","65",0.3,240,10,1.36695156370558
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","65",0.3,336,14,0.909276773750869
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","65",0.3,504,21,0.445243321425574
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","65",0.3,672,28,0.217733520903938
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","66",0.3,0.25,0.0104166666666667,20.7132288050822
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","66",0.3,1,0.0416666666666667,19.5554998086827
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","66",0.3,2,0.0833333333333333,18.1422577490212
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","66",0.3,4,0.166666666666667,15.7097693317245
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","66",0.3,8,0.333333333333333,12.0939343307826
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","66",0.3,24,1,6.17712687530115
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","66",0.3,48,2,4.55921010975632
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","66",0.3,144,6,3.23249976776137
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","66",0.3,240,10,2.35242890503804
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","66",0.3,336,14,1.71178823375916
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","66",0.3,504,21,0.9810020361824
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","66",0.3,672,28,0.561773817766484
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","67",0.3,0.25,0.0104166666666667,20.3728038186791
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","67",0.3,1,0.0416666666666667,19.355407967166
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","67",0.3,2,0.0833333333333333,18.1075764250909
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","67",0.3,4,0.166666666666667,15.942220669248
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","67",0.3,8,0.333333333333333,12.6696404273539
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","67",0.3,24,1,7.02087736953394
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","67",0.3,48,2,5.19660895732774
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","67",0.3,144,6,3.307495053835
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","67",0.3,240,10,2.16018653056605
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","67",0.3,336,14,1.41046209847741
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","67",0.3,504,21,0.668162902099554
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","67",0.3,672,28,0.315671551758012
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","68",0.3,0.25,0.0104166666666667,18.09327834571
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","68",0.3,1,0.0416666666666667,17.5537093117831
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","68",0.3,2,0.0833333333333333,16.872263860594
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","68",0.3,4,0.166666666666667,15.6296982801891
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","68",0.3,8,0.333333333333333,13.5604538374642
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","68",0.3,24,1,8.87848660626528
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","68",0.3,48,2,6.52700316067197
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","68",0.3,144,6,4.6031828836539
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","68",0.3,240,10,3.53607685316269
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","68",0.3,336,14,2.71671677531844
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","68",0.3,504,21,1.71210617601394
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","68",0.3,672,28,1.07814349732288
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","69",0.3,0.25,0.0104166666666667,24.1051081570032
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","69",0.3,1,0.0416666666666667,22.9660702191235
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","69",0.3,2,0.0833333333333333,21.5539570556763
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","69",0.3,4,0.166666666666667,19.058975950549
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","69",0.3,8,0.333333333333333,15.1552456991263
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","69",0.3,24,1,7.80168983429221
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","69",0.3,48,2,5.2532006084255
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","69",0.3,144,6,3.60307583295009
