"Scenario_name","Drug","IndividualId","Dose_mgkg","Rich_AUC_ug_h_mL"
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","70",10,48786.9069120175
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","71",10,44736.9850931842
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","72",10,34246.4380342833
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","73",10,50646.4493840845
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","74",10,45770.5476539413
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","75",10,42143.806008722
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","76",10,44422.8463302358
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","77",10,48575.7246797315
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","78",10,47855.9568048873
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","79",10,37789.1787129101
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","8",10,33080.4700449696
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","80",10,34834.7843501983
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","81",10,42569.2861637323
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","82",10,55978.4162428459
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","83",10,40954.5006128617
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","84",10,26768.4322304671
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","85",10,56061.6664900809
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","86",10,51440.7796464792
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","87",10,36535.1571220746
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","88",10,52579.6376835962
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","89",10,34677.9296083491
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","9",10,23135.6492115578
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","90",10,32535.1306717293
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","91",10,47344.0689823658
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","92",10,49629.9995682841
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","93",10,45675.952305457
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","94",10,51794.9362254858
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","95",10,33333.0282050014
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","96",10,25024.8878960271
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","97",10,37562.339976327
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","98",10,35102.8526346189
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","99",10,51369.4948670699
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","1",3,11464.027224266
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","10",3,12863.6894164085
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","100",3,10426.3539964771
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","11",3,16594.6301981547
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","12",3,13676.3614249888
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","13",3,12923.3991447156
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","14",3,15966.2952415985
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","15",3,12121.7932373759
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","16",3,10687.6751163988
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","17",3,12060.0725400542
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","18",3,9799.61869575596
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","19",3,10629.0309477479
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","2",3,13532.0923971875
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","20",3,12574.828468537
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","21",3,18682.9810158652
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","22",3,10460.5114220975
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","23",3,15197.6898337935
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","24",3,8896.01996716189
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","25",3,21268.3588252174
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","26",3,13553.0986078967
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","27",3,17568.1983424175
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","28",3,14430.0013267323
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","29",3,13412.9000126061
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","3",3,10898.7074895685
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","30",3,14403.8673935819
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","31",3,17692.1540910338
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","32",3,14799.8502703107
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","33",3,9697.15960089086
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","34",3,11734.2310617485
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","35",3,9292.10243586591
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","36",3,12901.6344715185
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","37",3,10610.2112730415
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","38",3,12273.3509665387
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","39",3,10391.3189849238
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","4",3,11990.9272500025
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","40",3,11083.3234453146
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","41",3,17676.550750003
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","42",3,8791.83109019266
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","43",3,9494.17546285731
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","44",3,12681.8657073727
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","45",3,13204.2285645216
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","46",3,13294.9181890939
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","47",3,12422.8800027122
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","48",3,14285.9098648795
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","49",3,12458.0430066372
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","5",3,8227.99915918013
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","50",3,12269.2530569659
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","51",3,14789.5936845757
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","52",3,13888.6775103425
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","53",3,9847.33119044651
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","54",3,10601.0377918201
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","55",3,12083.2467291348
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","56",3,15077.125627697
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","57",3,11381.6421972006
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","58",3,11840.0981223773
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","59",3,13489.8927192343
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","6",3,12670.9056335701
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","60",3,13097.0840931841
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","61",3,16977.4163012011
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","62",3,14467.6461612196
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","63",3,15400.692648883
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","64",3,11966.8336939785
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","65",3,9276.97471871354
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","66",3,13005.6812460443
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","67",3,12666.8641071582
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","68",3,18368.7687286216
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","69",3,15440.2860789691
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","7",3,14345.380667058
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","70",3,14635.1532669455
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","71",3,13419.5040684751
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","72",3,10269.407205327
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","73",3,15191.8024711224
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","74",3,13728.9121675711
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","75",3,12640.1452808455
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","76",3,13324.1641640403
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","77",3,14571.950641308
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","78",3,14354.9401487038
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","79",3,11335.2153614483
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","8",3,9918.8073552594
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","80",3,10449.9979302533
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","81",3,12768.9835634813
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","82",3,16792.5075626518
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","83",3,12285.1207176564
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","84",3,8031.14367787926
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","85",3,16816.7629688862
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","86",3,15431.4694520459
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","87",3,10960.5177540263
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","88",3,15771.1006293748
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","89",3,10403.5621243907
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","9",3,6942.16378091514
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","90",3,9759.65236661511
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","91",3,14195.1586054066
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","92",3,14888.8282548943
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","93",3,13702.1596151403
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","94",3,15538.6690876463
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","95",3,10000.0928289766
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","96",3,7507.1252452445
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","97",3,11267.8345128995
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","98",3,10529.3033695268
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","99",3,15407.5944762
