"Scenario_name","Drug","IndividualId","Dose_mgkg","Sparse_AUC_ug_h_mL"
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","7",10,48028.8410766779
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","70",10,49025.3297674841
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","71",10,45024.2725525409
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","72",10,34298.9608816438
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","73",10,50766.5123895446
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","74",10,45911.4931768229
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","75",10,42310.1119580604
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","76",10,44820.5173238869
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","77",10,48951.4288319216
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","78",10,48120.2454010054
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","79",10,38057.0903701861
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","8",10,33201.1381863116
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","80",10,35062.9107530042
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","81",10,42759.2574736665
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","82",10,56605.1398046659
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","83",10,41196.171289711
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","84",10,27047.6007297478
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","85",10,56277.4111575296
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","86",10,51679.6425101188
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","87",10,36932.1455412515
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","88",10,52786.5001771839
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","89",10,34910.5205687658
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","9",10,23312.7953849455
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","90",10,32809.9707096966
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","91",10,47430.5048184927
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","92",10,50219.4721476309
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","93",10,46123.8284803742
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","94",10,52119.8955134513
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","95",10,33601.4457663072
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","96",10,25321.8457350951
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","97",10,37659.0005131102
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","98",10,35389.284297295
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","99",10,51502.7704983842
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","1",3,11526.5867828163
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","10",3,12909.6114193695
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","100",3,10535.1612010961
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","11",3,16732.0367368504
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","12",3,13786.4184668019
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","13",3,13010.296286208
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","14",3,16090.609686726
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","15",3,12163.9605634275
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","16",3,10731.4027144266
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","17",3,12096.6088454372
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","18",3,9979.78251071894
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","19",3,10696.7881577581
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","2",3,13571.1661441064
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","20",3,12673.2266890486
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","21",3,18778.5444705801
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","22",3,10503.1606485197
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","23",3,15268.7072538559
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","24",3,8980.40101568218
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","25",3,21311.8311923869
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","26",3,13626.0830816478
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","27",3,17613.5203224001
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","28",3,14453.1595843869
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","29",3,13502.2146525327
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","3",3,11004.7639435194
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","30",3,14449.1097713049
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","31",3,17852.9532905028
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","32",3,14815.179273136
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","33",3,9816.24058643426
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","34",3,11798.9083423951
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","35",3,9374.25489920108
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","36",3,12934.3642050389
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","37",3,10682.3824197124
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","38",3,12327.9164343844
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","39",3,10477.7305299526
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","4",3,12031.6680115665
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","40",3,11227.3062861323
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","41",3,17756.84525464
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","42",3,8879.66389745598
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","43",3,9540.62433142824
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","44",3,12769.2367936677
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","45",3,13321.1161276582
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","46",3,13368.7211586634
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","47",3,12530.9429607561
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","48",3,14381.5725157337
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","49",3,12534.1150330521
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","5",3,8267.00235058082
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","50",3,12300.7370836778
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","51",3,14883.1538936718
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","52",3,13947.6033133862
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","53",3,9890.31202646174
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","54",3,10681.2697628183
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","55",3,12179.2137300519
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","56",3,15128.5808827052
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","57",3,11486.7507730716
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","58",3,11893.8788930258
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","59",3,13548.2105656273
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","6",3,12749.0873300813
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","60",3,13159.6532099329
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","61",3,17097.2200569441
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","62",3,14583.5151586329
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","63",3,15517.3219480912
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","64",3,12028.6256126747
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","65",3,9326.33200898818
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","66",3,13102.1987029234
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","67",3,12756.6835699855
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","68",3,18429.9311134834
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","69",3,15533.2619653925
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","7",3,14407.0312859109
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","70",3,14706.6414276213
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","71",3,13505.6491295049
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","72",3,10285.0460076875
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","73",3,15227.7501998646
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","74",3,13771.1196680231
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","75",3,12689.9204351058
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","76",3,13443.3638413445
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","77",3,14684.6249224598
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","78",3,14434.1521983905
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","79",3,11415.5428107809
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","8",3,9954.86633086915
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","80",3,10518.4125268901
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","81",3,12825.9323413389
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","82",3,16980.497386102
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","83",3,12357.5887942503
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","84",3,8114.94377183107
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","85",3,16881.4012238025
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","86",3,15503.0862636737
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","87",3,11079.6081359516
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","88",3,15833.1034885907
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","89",3,10473.34788001
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","9",3,6995.41276347355
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","90",3,9842.060349594
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","91",3,14221.0034710762
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","92",3,15065.6626442026
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","93",3,13836.4965747894
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","94",3,15636.170439147
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","95",3,10080.6192006449
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","96",3,7596.19553892743
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","97",3,11296.7745739542
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","98",3,10615.1637161587
"Pembrolizumab_Monkey_Dose3","Pembrolizumab","99",3,15447.5020803143
